tot_cnt,no,isu_cd,eng_cor_nm,std_ind_cd,ind_nm,lst_stk_vl,cpt,par_pr,iso_cd,Exchange
1799,693,298830,Suresoft,105802,Software Development and Supply,"52,619,061","5,345,603,100",100,KRW,KOSDAQ
1799,628,140070,SurplusGLOBAL,074605,Wholesale of Machinery Equipment and Supplies,"36,988,000","3,698,800,000",100,KRW,KOSDAQ
1799,568,466410,Synapsoft,105802,Software Development and Supply,"5,037,023","2,518,511,500",500,KRW,KOSDAQ
1799,713,048870,Synergy Innovation,032701,Manufacture of Medical Appliances and Instruments,"88,106,963","44,053,481,500",500,KRW,KOSDAQ
1799,714,025320,Synopex,032602,Manufacture of Electronic Components,"87,728,246","44,297,179,500",500,KRW,KOSDAQ
1799,734,226330,SyntekaBio,105802,Software Development and Supply,"15,258,475","7,629,237,500",500,KRW,KOSDAQ
1799,1543,057680,T Scientific,105802,Software Development and Supply,"71,248,501","35,717,251,000",500,KRW,KOSDAQ
1799,1548,340570,T&amp;L,032103,Manufacture of Medical Supplies and Related Other Medicaments,"8,128,000","4,464,000,000",500,KRW,KOSDAQ
1799,1547,246710,T&amp;R Biofab,032101,Manufacture of medicinal chemicals,"21,546,828","10,773,414,000",500,KRW,KOSDAQ
1799,1541,117730,T-ROBOTICS,032902,Manufacture of Special-Purpose Machinery,"18,782,090","9,391,045,000",500,KRW,KOSDAQ
1799,1544,204610,T3,105802,Software Development and Supply,"61,601,720","6,830,172,000",100,KRW,KOSDAQ
1799,1517,323280,TAESUNG,032902,Manufacture of Special-Purpose Machinery,"30,500,730","3,050,073,000",100,KRW,KOSDAQ
1799,1519,044490,TAEWOONG,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"20,007,381","10,003,690,500",500,KRW,KOSDAQ
1799,1518,053620,TAEYANG,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"8,600,000","4,300,000,000",500,KRW,KOSDAQ
1799,1542,033830,TBC,106002,Television Broadcasting,"100,000,000","50,000,000,000",500,KRW,KOSDAQ
1799,1545,125020,TC Materials,032803,Manufacture of Electric Lamps and Bulbs,"34,227,815","17,113,907,500",500,KRW,KOSDAQ
1799,1546,064760,TCK,032309,Manufacture of Other Non-metallic Mineral Products,"11,675,000","5,837,500,000",500,KRW,KOSDAQ
1799,1540,464280,TDSPHARM,032102,Manufacture of Medicaments,"5,530,000","553,000,000",100,KRW,KOSDAQ
1799,1528,200230,TELCON RF PHARM,032102,Manufacture of Medicaments,"68,523,533","68,523,533,000","1,000",KRW,KOSDAQ
1799,1557,425040,TEMC,032001,Manufacture of Basic Chemicals,"21,329,082","10,664,541,000",500,KRW,KOSDAQ
1799,1558,241790,TEMC CNS,032902,Manufacture of Special-Purpose Machinery,"10,002,634","5,001,317,000",500,KRW,KOSDAQ
1799,1522,073640,TERA SCIENCE,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"106,378,770","10,637,877,000",100,KRW,KOSDAQ
1799,1524,095610,TES,032902,Manufacture of Special-Purpose Machinery,"19,768,226","9,884,113,000",500,KRW,KOSDAQ
1799,1552,425420,TFE,032602,Manufacture of Electronic Components,"11,381,000","1,138,100,000",100,KRW,KOSDAQ
1799,298,214610,THE BioMed,032701,Manufacture of Medical Appliances and Instruments,"8,383,322","4,191,661,000",500,KRW,KOSDAQ
1799,302,224060,THE CODI,032902,Manufacture of Special-Purpose Machinery,"5,160,722","2,580,361,000",500,KRW,KOSDAQ
1799,121,013720,THE CUBE&amp;,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"60,828,143","60,828,143,000","1,000",KRW,KOSDAQ
1799,122,089230,THE E&amp;M,106309,Other Information Service Activities,"24,512,953","24,512,953,000","1,000",KRW,KOSDAQ
1799,1523,066700,THERAGEN ETEX,032102,Manufacture of Medicaments,"37,152,376","18,576,188,000",500,KRW,KOSDAQ
1799,1511,219130,TIGER ELEC,032602,Manufacture of Electronic Components,"6,314,290","3,157,145,000",500,KRW,KOSDAQ
1799,123,032540,TJ MEDIA,032605,Manufacture of Electronic Video and Audio Equipment,"13,931,609","6,965,804,500",500,KRW,KOSDAQ
1799,1560,104480,TK CHEMICAL,032005,Manufacture of Man-Made Fibers,"90,895,434","45,447,717,000",500,KRW,KOSDAQ
1799,1516,023160,TKCORP.,032401,Manufacture of Basic Iron and Steel,"26,500,000","13,250,000,000",500,KRW,KOSDAQ
1799,1559,022220,TKG AIKANG,032202,Manufacture of Plastic Products,"51,794,579","25,897,289,500",500,KRW,KOSDAQ
1799,1555,356860,TLB,032602,Manufacture of Electronic Components,"9,832,630","4,916,315,000",500,KRW,KOSDAQ
1799,1554,131100,TN entertainment,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","28,048,252","14,024,126,000",500,KRW,KOSDAQ
1799,296,298540,"TNH CO., LTD",031404,Manufacture of Apparel Accessories,"14,848,256","7,424,128,000",500,KRW,KOSDAQ
1799,1535,079970,TOBESOFT,105802,Software Development and Supply,"11,422,478","5,711,239,000",500,KRW,KOSDAQ
1799,1531,215480,TOEBOX KOREA,074704,"Retail Sale of Textiles, Clothing, Footwear and Leather Goods","9,180,000","4,807,478,500",500,KRW,KOSDAQ
1799,1529,393210,TOMATOSYSTEM,105802,Software Development and Supply,"15,614,544","7,807,272,000",500,KRW,KOSDAQ
1799,1530,475960,TOMOCUBE,032703,Manufacture of Photographic Equipment and Optical Instruments,"13,254,274","6,627,137,000",500,KRW,KOSDAQ
1799,330,228340,TONGYANG PILE,032303,"Manufacture of Cement, Lime and Plaster and Its Products","20,000,000","10,000,000,000",500,KRW,KOSDAQ
1799,1514,065130,TOP ENG,032902,Manufacture of Special-Purpose Machinery,"16,330,482","8,930,991,000",500,KRW,KOSDAQ
1799,1513,360070,TOP MATERIAL,032802,Manufacture of primary battery and secondary battery,"8,143,543","4,071,771,500",500,KRW,KOSDAQ
1799,1534,108230,TOPTEC,032902,Manufacture of Special-Purpose Machinery,"38,023,245","19,147,956,000",500,KRW,KOSDAQ
1799,1532,051360,TOVIS,032605,Manufacture of Electronic Video and Audio Equipment,"16,067,058","8,358,529,000",500,KRW,KOSDAQ
1799,124,048770,TPC,032901,Manufacture of General Purpose Machinery,"15,697,991","7,848,995,500",500,KRW,KOSDAQ
1799,1562,130740,TPC Global,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"11,276,679","5,638,339,500",500,KRW,KOSDAQ
1799,1537,417790,TRUEN,032605,Manufacture of Electronic Video and Audio Equipment,"10,999,650","1,099,965,000",100,KRW,KOSDAQ
1799,1549,043220,TS Nexgen,032902,Manufacture of Special-Purpose Machinery,"159,224,163","79,612,081,500",500,KRW,KOSDAQ
1799,126,317240,TS Trillion,032004,Manufacture of Other Chemical Products,"115,808,012","11,580,801,200",100,KRW,KOSDAQ
1799,1533,045340,TSB,105802,Software Development and Supply,"8,558,040","4,279,020,000",500,KRW,KOSDAQ
1799,1539,026150,TSConstruct,064102,Heavy Construction,"17,546,331","8,773,165,500",500,KRW,KOSDAQ
1799,1551,131290,TSE,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","11,061,429","5,530,714,500",500,KRW,KOSDAQ
1799,1550,277880,TSI,032902,Manufacture of Special-Purpose Machinery,"20,206,248","10,103,124,000",500,KRW,KOSDAQ
1799,125,246690,TSInvestment,116402,Trust and collective Investment Businesses,"41,477,862","20,738,931,000",500,KRW,KOSDAQ
1799,1538,290090,TWIM,105802,Software Development and Supply,"7,440,268","3,720,134,000",500,KRW,KOSDAQ
1799,1553,484810,TXR,032901,Manufacture of General Purpose Machinery,"15,450,915","7,725,457,500",500,KRW,KOSDAQ
1799,1520,124560,Taewoong Logistics,085209,Other Services Allied to Transport Agency,"39,720,911","4,022,091,100",100,KRW,KOSDAQ
1799,291,010170,TaihanFiberoptics,032803,Manufacture of Electric Lamps and Bulbs,"122,605,139","61,302,569,500",500,KRW,KOSDAQ
1799,1525,064520,TechL,032601,Manufacture of Semiconductor,"22,351,062","11,175,531,000",500,KRW,KOSDAQ
1799,1526,089030,Techwing,032902,Manufacture of Special-Purpose Machinery,"37,353,645","18,977,721,500",500,KRW,KOSDAQ
1799,1521,191420,Tego,032101,Manufacture of medicinal chemicals,"8,108,834","4,054,417,000",500,KRW,KOSDAQ
1799,1527,054450,Telechips,032601,Manufacture of Semiconductor,"15,144,233","7,572,116,500",500,KRW,KOSDAQ
1799,297,032860,The Lamy,053803,Dismantling and Sorting Recoverable Materials; Materials Recovery,"40,395,863","20,197,931,500",500,KRW,KOSDAQ
1799,303,043090,The Technology,074607,Other Specialized Wholesale,"12,418,275","6,209,137,500",500,KRW,KOSDAQ
1799,1563,084730,Thinkware,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"11,109,424","5,554,712,000",500,KRW,KOSDAQ
1799,752,208640,Thumbage,105802,Software Development and Supply,"139,240,254","13,924,025,400",100,KRW,KOSDAQ
1799,1556,321550,TiumBio,137001,Research and Experimental Development On Natural Sciences and Engineering,"27,104,109","13,552,054,500",500,KRW,KOSDAQ
1799,1536,199800,ToolGen,137001,Research and Experimental Development On Natural Sciences and Engineering,"8,582,555","4,291,277,500",500,KRW,KOSDAQ
1799,1512,336680,Top Run Total Solution,032602,Manufacture of Electronic Components,"39,145,558","19,572,779,000",500,KRW,KOSDAQ
1799,1515,134580,Topco Media,106301,"Data Processing, Hosting and Related activities; Web Portals","49,294,149","24,647,074,500",500,KRW,KOSDAQ
1799,1561,081150,Tplex,032402,Manufacture of Basic Precious and Non-ferrous Metals,"24,268,402","12,134,201,000",500,KRW,KOSDAQ
1799,1189,069330,U.I.DISPLAY,032602,Manufacture of Electronic Components,"14,191,091","7,095,545,500",500,KRW,KOSDAQ
1799,1207,221800,U2BIO,137209,Other Scientific and Technical Services,"11,287,196","5,643,598,000",500,KRW,KOSDAQ
1799,1184,032620,UBCARE,105802,Software Development and Supply,"52,197,139","26,098,569,500",500,KRW,KOSDAQ
1799,1183,084440,UBION,105802,Software Development and Supply,"19,712,800","1,971,280,000",100,KRW,KOSDAQ
1799,1182,089850,UBIVELOX,105802,Software Development and Supply,"14,730,199","7,365,099,500",500,KRW,KOSDAQ
1799,1178,389680,UDMTEK,105802,Software Development and Supply,"41,592,465","4,159,246,500",100,KRW,KOSDAQ
1799,1190,049520,UIL,032602,Manufacture of Electronic Components,"32,247,404","16,373,703,000",500,KRW,KOSDAQ
1799,1124,065680,UJU,032602,Manufacture of Electronic Components,"9,240,471","4,967,110,000",500,KRW,KOSDAQ
1799,1174,011320,UNICK,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"19,320,695","9,660,347,500",500,KRW,KOSDAQ
1799,1706,080720,UNION KOREA PHARM,032102,Manufacture of Medicaments,"7,912,828","3,956,414,000",500,KRW,KOSDAQ
1799,1173,203450,UNION biometrics,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"14,079,007","7,339,503,500",500,KRW,KOSDAQ
1799,1171,036200,UNISEM,032902,Manufacture of Special-Purpose Machinery,"30,664,223","15,332,111,500",500,KRW,KOSDAQ
1799,1172,018000,UNISON,032901,Manufacture of General Purpose Machinery,"170,712,813","85,356,406,500",500,KRW,KOSDAQ
1799,1176,241690,UNITEKNO,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"24,470,706","12,505,782,500",500,KRW,KOSDAQ
1799,1179,088340,URACLE,105802,Software Development and Supply,"4,358,068","2,179,034,000",500,KRW,KOSDAQ
1799,1198,263770,UST,032401,Manufacture of Basic Iron and Steel,"23,700,172","2,370,017,200",100,KRW,KOSDAQ
1799,1208,179900,UTI,032602,Manufacture of Electronic Components,"19,464,970","9,732,485,000",500,KRW,KOSDAQ
1799,1185,264450,Ubiquoss,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"14,918,383","7,609,250,000",500,KRW,KOSDAQ
1799,1186,078070,Ubiquoss Holdings,116409,Other Financial Intermediation,"17,604,772","10,348,314,000",500,KRW,KOSDAQ
1799,1175,086390,UniTest,032902,Manufacture of Special-Purpose Machinery,"21,134,126","10,567,063,000",500,KRW,KOSDAQ
1799,1177,142210,Unitrontech,074502,Sale of Motor Vehicle Parts and Accessories,"21,010,071","10,505,035,500",500,KRW,KOSDAQ
1799,531,251630,V-ONE TECH,032902,Manufacture of Special-Purpose Machinery,"15,942,886","7,971,443,000",500,KRW,KOSDAQ
1799,491,301300,VAIV company,105802,Software Development and Supply,"13,154,712","6,577,356,000",500,KRW,KOSDAQ
1799,508,331520,VALOFE,105802,Software Development and Supply,"50,864,390","5,086,439,000",100,KRW,KOSDAQ
1799,504,043150,VATECH,032701,Manufacture of Medical Appliances and Instruments,"14,854,256","7,427,128,000",500,KRW,KOSDAQ
1799,529,365900,VC,033303,Manufacture of Sports and Athletic Goods,"7,310,300","3,655,150,000",500,KRW,KOSDAQ
1799,516,457600,VECT,032605,Manufacture of Electronic Video and Audio Equipment,"13,707,500","1,370,750,000",100,KRW,KOSDAQ
1799,562,065450,VICTEK,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","28,652,800","5,730,560,000",200,KRW,KOSDAQ
1799,537,126340,VINATECH,032802,Manufacture of primary battery and secondary battery,"6,372,438","3,186,219,000",500,KRW,KOSDAQ
1799,550,335890,VIOL,032701,Manufacture of Medical Appliances and Instruments,"58,419,125","5,841,912,500",100,KRW,KOSDAQ
1799,510,438700,VIRNECT,105802,Software Development and Supply,"11,144,890","5,572,445,000",500,KRW,KOSDAQ
1799,565,072950,VISSEM,032602,Manufacture of Electronic Components,"8,052,610","4,026,305,000",500,KRW,KOSDAQ
1799,552,082920,VITCELL,032802,Manufacture of primary battery and secondary battery,"22,872,213","11,436,106,500",500,KRW,KOSDAQ
1799,539,082800,VIVOZON PHARMACEUTICAL,032102,Manufacture of Medicaments,"50,104,666","125,261,665,000","2,500",KRW,KOSDAQ
1799,530,089970,VM,032902,Manufacture of Special-Purpose Machinery,"24,075,595","2,407,559,500",100,KRW,KOSDAQ
1799,519,310210,VRNI,137001,Research and Experimental Development On Natural Sciences and Engineering,"18,391,421","9,195,710,500",500,KRW,KOSDAQ
1799,532,018290,VT,032004,Manufacture of Other Chemical Products,"35,798,007","17,899,003,500",500,KRW,KOSDAQ
1799,524,338220,VUNO,105802,Software Development and Supply,"14,001,823","1,400,182,300",100,KRW,KOSDAQ
1799,505,323990,Vaxcell-Bio,137001,Research and Experimental Development On Natural Sciences and Engineering,"23,257,345","11,628,672,500",500,KRW,KOSDAQ
1799,514,019010,VenueG,074701,Retail Sale in Non-Specialized Stores,"48,200,000","24,100,000,000",500,KRW,KOSDAQ
1799,1386,094850,Very Good Tour,147502,Activities of Travel Agencies and Tour Operators and Tourist Assistance Activities,"14,000,000","7,000,000,000",500,KRW,KOSDAQ
1799,515,177350,Vessel,032902,Manufacture of Special-Purpose Machinery,"19,653,767","9,826,883,500",500,KRW,KOSDAQ
1799,503,308080,ViGenCell,137001,Research and Experimental Development On Natural Sciences and Engineering,"20,449,100","10,224,550,000",500,KRW,KOSDAQ
1799,545,141000,Viatron,032902,Manufacture of Special-Purpose Machinery,"12,114,710","6,057,355,000",500,KRW,KOSDAQ
1799,538,121800,Vidente,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"77,201,611","38,600,805,500",500,KRW,KOSDAQ
1799,525,100120,Vieworks,032701,Manufacture of Medical Appliances and Instruments,"9,750,000","5,000,932,500",500,KRW,KOSDAQ
1799,554,042370,Vitzro Tech,116409,Other Financial Intermediation,"26,200,025","13,100,012,500",500,KRW,KOSDAQ
1799,553,054220,VitzroSys,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","59,953,081","29,976,540,500",500,KRW,KOSDAQ
1799,1113,215360,W.I.C,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"9,132,163","4,566,081,500",500,KRW,KOSDAQ
1799,1114,072470,W.I.H.C,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"18,887,341","9,443,670,500",500,KRW,KOSDAQ
1799,1150,196700,WAPS,032002,Manufacture of Plastics and Synethetic Rubber in Primary forms,"14,364,144","7,182,072,000",500,KRW,KOSDAQ
1799,1106,079000,WATOS COREA,032202,Manufacture of Plastic Products,"7,200,000","3,600,000,000",500,KRW,KOSDAQ
1799,1145,095270,WAVEELECTRO,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","14,971,256","7,485,628,000",500,KRW,KOSDAQ
1799,299,393890,WCP,032802,Manufacture of primary battery and secondary battery,"33,843,144","16,921,572,000",500,KRW,KOSDAQ
1799,1107,403490,WDG Farm,031003,Processing and Preserving of Fruit and Vegetables,"45,551,464","4,555,146,400",100,KRW,KOSDAQ
1799,1148,076080,WELCRON HANTEC,064101,Building Construction,"22,594,156","11,297,078,000",500,KRW,KOSDAQ
1799,1149,043590,WELKEEPS HITECH,032601,Manufacture of Semiconductor,"27,136,762","13,568,381,000",500,KRW,KOSDAQ
1799,1121,101970,WHC,032501,"Manufacture of Structural Metal Products, Tanks, Reservoirs and Steam Generators","14,547,709","7,273,854,500",500,KRW,KOSDAQ
1799,1132,104830,WIMCO,032001,Manufacture of Basic Chemicals,"12,608,000","6,304,000,000",500,KRW,KOSDAQ
1799,1170,900340,WING YIP FOOD,116409,Other Financial Intermediation,"50,330,928","366,714,868",0,HKD,KOSDAQ
1799,1169,335870,WING'S FOOT,074704,"Retail Sale of Textiles, Clothing, Footwear and Leather Goods","16,750,473","1,675,047,300",100,KRW,KOSDAQ
1799,1154,377460,WINIA AID,199503,Repair Services of Personal and Household Goods,"62,055,687","31,027,843,500",500,KRW,KOSDAQ
1799,1155,044340,WINIX,032805,Manufacture of Domestic Appliances,"17,873,425","8,936,712,500",500,KRW,KOSDAQ
1799,1166,136540,WINS Technet,106201,"Computer programming, System Integration and Management Services","12,279,746","6,932,081,000",500,KRW,KOSDAQ
1799,1161,065370,WISE iTech,105802,Software Development and Supply,"7,383,954","3,691,977,000",500,KRW,KOSDAQ
1799,1102,096250,WISEnut,105802,Software Development and Supply,"13,096,536","6,548,268,000",500,KRW,KOSDAQ
1799,1157,348350,WITHTECH,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","10,183,600","5,091,800,000",500,KRW,KOSDAQ
1799,1165,459100,WITS,032602,Manufacture of Electronic Components,"12,642,000","6,321,000,000",500,KRW,KOSDAQ
1799,1162,038620,WIZ,074707,Retail Sale of Fuel,"75,729,465","37,864,732,500",500,KRW,KOSDAQ
1799,1164,036090,WIZIT,032902,Manufacture of Special-Purpose Machinery,"118,392,284","59,196,142,000",500,KRW,KOSDAQ
1799,1139,336570,WON TECH,032701,Manufacture of Medical Appliances and Instruments,"89,968,897","8,996,889,700",100,KRW,KOSDAQ
1799,1133,014190,WONIK CUBE Corp.,074607,Other Specialized Wholesale,"35,399,906","17,699,953,000",500,KRW,KOSDAQ
1799,1135,030530,WONIK HOLDINGS,032001,Manufacture of Basic Chemicals,"77,237,981","38,618,990,500",500,KRW,KOSDAQ
1799,1130,240810,WONIK IPS,032902,Manufacture of Special-Purpose Machinery,"49,083,901","24,541,950,500",500,KRW,KOSDAQ
1799,1134,217820,WONIK PNE,032902,Manufacture of Special-Purpose Machinery,"47,454,559","23,727,279,500",500,KRW,KOSDAQ
1799,1131,074600,WONIK QnC,032301,Manufacture of Glass and Glass Products,"26,288,000","13,144,000,000",500,KRW,KOSDAQ
1799,1137,136150,WONILTNI,032901,Manufacture of General Purpose Machinery,"8,381,030","4,190,515,000",500,KRW,KOSDAQ
1799,1125,018620,WOOGENEB&amp;G,032102,Manufacture of Medicaments,"28,889,293","14,444,646,500",500,KRW,KOSDAQ
1799,1126,457550,WOOJIN Ntec,137309,"Other Professional, Scientific and Technical Services n.e.c.","9,271,339","4,635,669,500",500,KRW,KOSDAQ
1799,1123,215380,WOOJUNG BIO,137001,Research and Experimental Development On Natural Sciences and Engineering,"16,829,576","8,414,788,000",500,KRW,KOSDAQ
1799,1112,082850,WOOREE BIO,031008,Manufacture of Other Food Products,"48,456,578","24,228,289,000",500,KRW,KOSDAQ
1799,1117,153490,WOOREE E&amp;L,032601,Manufacture of Semiconductor,"51,480,000","25,740,000,000",500,KRW,KOSDAQ
1799,1116,037400,WOOREE ENTERPRISE,074608,Wholesale of Non-Specialized Goods,"26,223,346","13,111,673,000",500,KRW,KOSDAQ
1799,1118,101170,WOORIM PTS,032901,Manufacture of General Purpose Machinery,"13,500,000","6,750,000,000",500,KRW,KOSDAQ
1799,1111,046970,WOORIRO,074607,Other Specialized Wholesale,"43,824,999","21,912,499,500",500,KRW,KOSDAQ
1799,1115,073560,WOORISON F&amp;G,031001,"Slaughtering of Livestock, Processing, Preserving of Meat and Meat Products","69,237,643","34,618,821,500",500,KRW,KOSDAQ
1799,1120,103840,WOOYANG,031003,Processing and Preserving of Fruit and Vegetables,"16,366,428","1,636,642,800",100,KRW,KOSDAQ
1799,1127,396470,WOT,032902,Manufacture of Special-Purpose Machinery,"16,120,000","1,612,000,000",100,KRW,KOSDAQ
1799,1142,008290,WPMulsan,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","40,693,679","20,346,839,500",500,KRW,KOSDAQ
1799,1119,066590,WSA,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"39,073,104","19,536,552,000",500,KRW,KOSDAQ
1799,300,299170,WSI,074604,Wholesale of Household Goods,"37,581,430","3,758,143,000",100,KRW,KOSDAQ
1799,1109,041190,WTIC,116409,Other Financial Intermediation,"84,000,000","42,000,000,000",500,KRW,KOSDAQ
1799,1163,299900,WYSIWYG STUDIOS,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","171,048,884","85,524,442,000",500,KRW,KOSDAQ
1799,1140,376980,Wanted Lab,105802,Software Development and Supply,"9,766,394","4,883,197,000",500,KRW,KOSDAQ
1799,1146,289930,Wavice,032601,Manufacture of Semiconductor,"12,519,593","6,259,796,500",500,KRW,KOSDAQ
1799,1144,336060,Wavus,105802,Software Development and Supply,"48,155,200","4,815,520,000",100,KRW,KOSDAQ
1799,1152,053580,WebCash,105802,Software Development and Supply,"13,636,248","6,893,124,000",500,KRW,KOSDAQ
1799,1151,069080,Webzen,105802,Software Development and Supply,"34,600,884","17,655,442,000",500,KRW,KOSDAQ
1799,1147,065950,Welcron,031302,Weaving of Textiles and Manufacture of Textile Products,"28,231,302","14,115,651,000",500,KRW,KOSDAQ
1799,1158,112040,Wemade,105802,Software Development and Supply,"33,948,483","17,254,241,500",500,KRW,KOSDAQ
1799,1159,101730,Wemade Max,105802,Software Development and Supply,"83,803,286","41,901,643,000",500,KRW,KOSDAQ
1799,1160,123420,Wemade Play,105802,Software Development and Supply,"11,469,842","5,734,921,000",500,KRW,KOSDAQ
1799,1092,122990,WiSoL,032602,Manufacture of Electronic Components,"27,671,533","14,093,470,500",500,KRW,KOSDAQ
1799,1095,065530,Wiable,106102,Telecommunications,"52,860,000","26,430,000,000",500,KRW,KOSDAQ
1799,1168,192390,Winhitech,032501,"Manufacture of Structural Metal Products, Tanks, Reservoirs and Steam Generators","11,032,229","5,516,114,500",500,KRW,KOSDAQ
1799,1153,479960,Winners,032809,Manufacture of Other Electrical Equipment,"6,851,000","1,370,200,000",200,KRW,KOSDAQ
1799,1167,097800,Winpac,032601,Manufacture of Semiconductor,"116,450,229","58,225,114,500",500,KRW,KOSDAQ
1799,1103,273060,Wise birds,137103,Advertising,"50,459,582","5,045,958,200",100,KRW,KOSDAQ
1799,1156,330350,Withus Pharm,032102,Manufacture of Medicaments,"13,202,139","2,640,427,800",200,KRW,KOSDAQ
1799,1129,032940,WonIk,074605,Wholesale of Machinery Equipment and Supplies,"18,193,230","9,096,615,000",500,KRW,KOSDAQ
1799,1128,307280,Wonbiogen,032103,Manufacture of Medical Supplies and Related Other Medicaments,"7,094,627","3,695,901,000",500,KRW,KOSDAQ
1799,1136,012620,Wonil,032401,Manufacture of Basic Iron and Steel,"4,400,000","2,200,000,000",500,KRW,KOSDAQ
1799,1141,008370,Wonpoong,032202,Manufacture of Plastic Products,"12,000,000","6,000,000,000",500,KRW,KOSDAQ
1799,1110,115440,WooriNet,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"10,794,292","5,397,146,000",500,KRW,KOSDAQ
1799,1108,032820,"WooriTG, Inc.",032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","165,530,656","82,765,328,000",500,KRW,KOSDAQ
1799,1122,046940,Woowon Development,064201,Site Preparation and Special Trade Construction for Civil Engineering and Buildings,"18,074,350","9,037,175,000",500,KRW,KOSDAQ
1799,1143,101160,Worldex,032602,Manufacture of Electronic Components,"16,510,993","8,255,496,500",500,KRW,KOSDAQ
1799,1298,254120,XAVIS,032902,Manufacture of Special-Purpose Machinery,"30,754,270","3,075,427,000",100,KRW,KOSDAQ
1799,1344,337930,XEXYMIX,106309,Other Information Service Activities,"29,676,475","15,093,901,000",500,KRW,KOSDAQ
1799,776,189330,XIIlab,105802,Software Development and Supply,"9,382,284","4,691,142,000",500,KRW,KOSDAQ
1799,987,205100,XM,105802,Software Development and Supply,"71,462,308","7,196,343,100",100,KRW,KOSDAQ
1799,986,373110,Xcell Therapeutics,032101,Manufacture of medicinal chemicals,"10,938,462","5,469,231,000",500,KRW,KOSDAQ
1799,989,070300,Xcure,105802,Software Development and Supply,"23,307,078","11,653,539,000",500,KRW,KOSDAQ
1799,990,317770,Xperix,032602,Manufacture of Electronic Components,"33,140,861","16,570,430,500",500,KRW,KOSDAQ
1799,991,373200,Xplus,033309,Other Manufacturing n.e.c.,"110,005,336","11,000,533,600",100,KRW,KOSDAQ
1799,1091,338840,Y-Biologics,137001,Research and Experimental Development On Natural Sciences and Engineering,"14,949,181","7,474,590,500",500,KRW,KOSDAQ
1799,1096,067900,Y-ENTEC,053802,Waste Treatment Services,"18,199,659","9,099,829,500",500,KRW,KOSDAQ
1799,884,255440,YAS,032902,Manufacture of Special-Purpose Machinery,"13,058,000","6,569,000,000",500,KRW,KOSDAQ
1799,127,057030,YBM NET,168507,Educational Support Activities,"16,312,697","8,156,348,500",500,KRW,KOSDAQ
1799,229,104620,YBTOUR,147502,Activities of Travel Agencies and Tour Operators and Tourist Assistance Activities,"16,616,867","8,308,433,500",500,KRW,KOSDAQ
1799,1093,232140,YCC,032902,Manufacture of Special-Purpose Machinery,"82,045,350","8,204,535,000",100,KRW,KOSDAQ
1799,1094,112290,YCCHEM,032004,Manufacture of Other Chemical Products,"10,110,545","10,262,465,000","1,000",KRW,KOSDAQ
1799,1212,146060,YCPIPE,032401,Manufacture of Basic Iron and Steel,"24,015,595","2,401,559,500",100,KRW,KOSDAQ
1799,1046,053280,YES24,074709,Retail Sale not in Stores,"25,000,000","12,500,000,000",500,KRW,KOSDAQ
1799,1047,122640,YEST,032902,Manufacture of Special-Purpose Machinery,"21,349,821","10,674,910,500",500,KRW,KOSDAQ
1799,1200,340930,YET,032902,Manufacture of Special-Purpose Machinery,"34,204,450","17,102,225,000",500,KRW,KOSDAQ
1799,1105,122870,YG Entertainment,105902,Audio Publishing and Original Master Recordings,"18,691,049","9,345,524,500",500,KRW,KOSDAQ
1799,1104,019210,YG-1,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"33,573,819","16,786,909,500",500,KRW,KOSDAQ
1799,1043,265560,YHTEC,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"10,690,180","5,345,090,000",500,KRW,KOSDAQ
